"State","n_cattle","n_cattle_sd","area_ha","pastue_tot_201819_ha","stocking_rate_ha","municipality","forest_tot_2013_2014_ha","forest_perc_2013_2014","defo_perc_2013_14","defo_perc_2014_15","defo_perc_2015_16","defo_perc_2016_17","defo_perc_13_17","defo_buffer_abs_13_17","defo_buffer_perc_13_17","stocking_rate_2013","nearest_fedSh_km","imagedate","buffer_forest_tot_2013","buffer_forest_perc_2013","precipitation_2018_19","mean_temp_18_19","pop_density_avg_18_19"
"AC",59,0.0411827106300891,97.841,77.8153,0.986,"1200013",45.9307,46.839,0,3.163,4.167,4.413,11.743,1426.5411,3.739,1.52619588926669,0.816229223597992,2019-07-11,5980.4665,0.16428,0.402445620612094,33.3413600023281,12.5015662837482
"AC",44,0.126872873928263,83.21,70.2781,0.814,"1200013",12.7311,15.266,0,0,0,0,0,1613.3054,4.258,1.52619588926669,0.820854028734944,2019-07-11,6232.6327,0.17163,0.402445620612094,33.3413600023281,12.5015662837482
"AC",15,0.115397746573856,25.408,24.3793,0.8,"1200013",7.3431,28.836,23.146,5.095,14.551,1.127,43.919,2078.0376,5.253,1.52619588926669,1.07562283430673,2020-07-21,19962.1222,0.57883,0.402445620612094,33.3413600023281,12.5015662837482
"AC",40,0.0732718423907472,59.3,55.1712,0.943,"1200013",3.297,5.547,0,0,0,0,0,1796.2414,4.683,1.52619588926669,0.857705469527984,2019-07-11,7717.4248,0.21159,0.402445620612094,33.3413600023281,12.5015662837482
"AC",19,0.172474487139159,21.201,20.9862,1.177,"1200013",0,0,0,0,0,0,0,675.8842,1.811,1.52619588926669,0.752498484586727,2020-05-17,5798.3456,0.16976,0.402445620612094,33.3413600023281,12.5015662837482
"AC",52,0.0822952035609039,42.713,41.0854,1.645,"1200013",0.8805,2.057,0.131,0,0,0,0.131,1083.365,2.899,1.52619588926669,0.813527515233403,2019-07-11,6058.7749,0.16961,0.402445620612094,33.3413600023281,12.5015662837482
"AC",5,0.12,12.07,12.0969,0.537,"1200013",0.0253,0.209,0,0,0,0,0,744.8699,2.043,1.52619588926669,0.772405462148379,2020-05-17,5732.0713,0.17065,0.402445620612094,33.3413600023281,12.5015662837482
"AC",27,0.129874372426879,41.985,41.29,0.85,"1200013",0,0,0,0,0,0,0,678.8176,1.781,1.52619588926669,0.737273058081393,2020-05-17,6320.1488,0.17995,0.402445620612094,33.3413600023281,12.5015662837482
"AC",5,0.136907376701021,22.768,20.794,0.313,"1200013",0,0,0,0,0,0,0,726.6664,1.946,1.52619588926669,0.75846313139392,2020-05-17,5759.6981,0.16759,0.402445620612094,33.3413600023281,12.5015662837482
"AC",15,0.0317820695913084,94.551,53.8954,0.362,"1200013",38.1837,40.294,0,0.755,1.683,1.169,3.607,1539.0951,4.059,1.52619588926669,0.818503600497642,2019-07-11,6086.2803,0.16754,0.402445620612094,33.3413600023281,12.5015662837482
"AC",90,0.0882484804296619,164.784,113.0727,1.035,"1200013",47.2255,28.595,0,0,0,0,0,795.076,1.926,1.52619588926669,0.794302365369459,2019-07-11,6737.0942,0.17575,0.402445620612094,33.3413600023281,12.5015662837482
"AC",34,0.0866573287008837,30.597,30.6648,1.441,"1200013",0,0,0,0,0,0,0,771.1198,2.064,1.52619588926669,0.768964360948283,2020-05-17,5942.4562,0.17233,0.402445620612094,33.3413600023281,12.5015662837482
"AC",11,0.0647213595499958,39.976,40.0237,0.357,"1200013",0.083,0.207,0,0,0,0,0,969.8197,2.629,1.52619588926669,0.817935849808581,2019-07-11,6586.8325,0.18688,0.402445620612094,33.3413600023281,12.5015662837482
"AC",22,0.0475791688659749,39.495,39.5833,0.723,"1200013",0,0,0,0,0,0,0,587.2813,1.534,1.52619588926669,0.789791526449591,2019-07-11,6214.0825,0.17643,0.402445620612094,33.3413600023281,12.5015662837482
"AC",11,0.0166666666666667,41.399,37.4606,0.382,"1200013",2.1544,5.192,0,0.413,0,0,0.413,1583.7568,4.271,1.52619588926669,0.824251938654348,2019-07-11,6169.0433,0.17339,0.402445620612094,33.3413600023281,12.5015662837482
"AC",8,0.0355959179422654,41.12,40.742,0.255,"1200013",0.35,0.849,0,0,0,0,0,563.9093,1.472,1.52619588926669,0.78541461360495,2019-07-11,6329.1303,0.18003,0.402445620612094,33.3413600023281,12.5015662837482
"AC",89,0.157112306041087,83.79,83.6586,1.383,"1200013",13.6329,16.234,0,0.449,7.779,2.801,11.029,911.8477,2.227,1.52619588926669,0.757799137386712,2019-07-11,7714.6435,0.2094,0.402445620612094,33.3413600023281,12.5015662837482
"AC",8,0.0699854212223765,11.091,11.1153,0.936,"1200013",0,0,0,0,0,0,0,716.4903,1.975,1.52619588926669,0.761478357769339,2020-05-17,5759.4504,0.17296,0.402445620612094,33.3413600023281,12.5015662837482
"AC",14,0.111237243569579,14.484,14.5164,1.254,"1200013",0,0,0,0,0,0,0,565.9858,1.541,1.52619588926669,0.745997360308765,2020-05-17,5949.9975,0.17637,0.402445620612094,33.3413600023281,12.5015662837482
"AC",11,0.112659863237109,25.07,23.0565,0.62,"1200013",19.28,76.732,3.84,12.794,41.165,2.735,60.534,2078.402,5.198,1.52619588926669,1.07594559646774,2020-07-21,19957.829,0.57155,0.402445620612094,33.3413600023281,12.5015662837482
"AC",25,0.0429016689859371,80.478,79.717,0.408,"1200013",1.523,1.888,0,0,0,0,0,902.5447,2.201,1.52619588926669,0.762824099386466,2019-07-11,7766.2832,0.21142,0.402445620612094,33.3413600023281,12.5015662837482
"AC",15,0.0908651281981146,32.901,28.7987,0.677,"1200013",3.8713,11.74,0,5.298,0,0,5.298,1815.9824,4.974,1.52619588926669,0.851282474716435,2019-07-11,6852.3717,0.19667,0.402445620612094,33.3413600023281,12.5015662837482
"AC",5,0.117104113891562,21.829,20.5032,0.317,"1200013",1.618,7.395,0,0,2.532,0,2.532,652.2301,1.736,1.52619588926669,0.745466534188923,2020-05-17,6150.5046,0.17907,0.402445620612094,33.3413600023281,12.5015662837482
"AC",17,0.1113552872566,30.304,28.5524,0.774,"1200013",0.8278,2.726,0,0.715,0,0,0.715,603.8191,1.581,1.52619588926669,0.79516943389676,2019-07-11,6498.2435,0.18501,0.402445620612094,33.3413600023281,12.5015662837482
"AC",38,0.0908261398991505,72.671,50.6965,0.974,"1200013",11.1542,15.315,0,0,0,0.156,0.156,999.3264,2.442,1.52619588926669,0.781570751619181,2019-07-11,7726.0311,0.21147,0.402445620612094,33.3413600023281,12.5015662837482
"AC",44,0.126332495807108,36.791,29.8951,1.913,"1200013",10.1884,27.63,0,1.442,1.796,0,3.238,804.7628,2.182,1.52619588926669,0.807239605147386,2019-07-11,5957.3846,0.16921,0.402445620612094,33.3413600023281,12.5015662837482
"AC",10,0.08,9.414,9.435,1.378,"1200013",0,0,0,0,0,0,0,557.6477,1.549,1.52619588926669,0.741629517422975,2020-05-17,5794.0702,0.17444,0.402445620612094,33.3413600023281,12.5015662837482
"AC",6,0.0455391610986702,52.628,40.2845,0.194,"1200013",11.5828,21.96,0,0,0,0,0,1846.5939,4.795,1.52619588926669,0.849821482616905,2019-07-11,6948.8453,0.18889,0.402445620612094,33.3413600023281,12.5015662837482
"AC",12,0.041298221281347,40.438,35.2188,0.443,"1200013",4.8071,11.861,0,0,0,0,0,1102.2295,3.022,1.52619588926669,0.806177759165892,2019-07-11,5453.2484,0.15634,0.402445620612094,33.3413600023281,12.5015662837482
"AC",6,0.0350735462684472,37.092,28.3196,0.275,"1200013",25.2737,67.986,0,5.798,2.012,12.018,19.828,1422.3348,3.781,1.52619588926669,0.818625031726187,2019-07-11,5908.0872,0.16452,0.402445620612094,33.3413600023281,12.5015662837482
"AC",8,0.108316324759439,43.283,40.1402,0.259,"1200013",3.7384,8.618,2.657,6.176,0,0,8.833,628.4949,1.633,1.52619588926669,0.796992803328659,2019-07-11,7208.6904,0.20314,0.402445620612094,33.3413600023281,12.5015662837482
"AC",10,0.024325212770526,39.674,16.8621,0.771,"1200013",19.5402,49.141,0.418,0.008,0,0,0.426,549.3632,1.416,1.52619588926669,0.780516832700915,2019-07-11,6374.1723,0.17957,0.402445620612094,33.3413600023281,12.5015662837482
"AC",8,0.273038237651904,8.118,8.1362,1.278,"1200013",0,0,0,0,0,0,0,671.007,1.85,1.52619588926669,0.77225250616566,2020-05-17,5364.1729,0.16191,0.402445620612094,33.3413600023281,12.5015662837482
"AC",14,0.257979589711327,14.056,14.0876,1.292,"1200013",0,0,0,0,0,0,0,723.0835,1.979,1.52619588926669,0.760015032063916,2020-05-17,5632.2532,0.1676,0.402445620612094,33.3413600023281,12.5015662837482
